201731, 3407872, 1, 0, 0
201981, 3407872, 1, 0, 0
202230, 3865702, 1, 0, 0
202480, 3358720, 1, 0, 0
202730, 3670016, 1, 0, 0
202980, 3063808, 1, 0, 0
203230, 2572288, 1, 0, 0
203480, 2621440, 1, 0, 0
203730, 2670592, 1, 0, 0
203981, 2916352, 1, 0, 0
204231, 1785856, 1, 0, 0
204481, 3702784, 1, 0, 0
204731, 3489792, 1, 0, 0
204980, 3684755, 1, 0, 0
205230, 3522560, 1, 0, 0
205480, 3293184, 1, 0, 0
205730, 3342336, 1, 0, 0
205980, 2244608, 1, 0, 0
206230, 2916352, 1, 0, 0
206480, 2621440, 1, 0, 0
206731, 3325952, 1, 0, 0
206981, 3145728, 1, 0, 0
207231, 2031616, 1, 0, 0
207481, 1982464, 1, 0, 0
207731, 2441216, 1, 0, 0
207980, 2780016, 1, 0, 0
208230, 3391488, 1, 0, 0
208480, 2883584, 1, 0, 0
208730, 3768320, 1, 0, 0
